ExportedOn
7/19/2022 2:51:06 PM

SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatititudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides
A,209,AB05EA1350,05EA,30 (PRECIPITATION),"AIR ISSUES MONITORING STATION-ERMU (127 ST) AIR MONITORING STATION (ERMU) LOCATED AT 13335-127 ST, EDMONTON",Collection of precipitation and ambient air samples for pesticides,53.59381,-113.54061,60 (AIR),5,30-Jan-1999,0,0,0,5,0,0,19-Mar-1999,0,0,5,5
A,209,AB05EA1350,05EA,30 (PRECIPITATION),"AIR ISSUES MONITORING STATION-ERMU (127 ST) AIR MONITORING STATION (ERMU) LOCATED AT 13335-127 ST, EDMONTON",Collection of precipitation and ambient air samples for pesticides,53.59381,-113.54061,31 (SNOW),1,25-Jan-1999,0,0,0,1,0,0,25-Jan-1999,0,0,1,0
A,209,AB05EA1350,05EA,30 (PRECIPITATION),"AIR ISSUES MONITORING STATION-ERMU (127 ST) AIR MONITORING STATION (ERMU) LOCATED AT 13335-127 ST, EDMONTON",Collection of precipitation and ambient air samples for pesticides,53.59381,-113.54061,30 (RAIN),37,04-Jun-1997,0,0,0,37,0,0,14-Oct-1998,0,0,37,0
A,211,AB05EA1360,05EA,1 (LAKE),BIRCH LAKE GRAB,LOCATED IN THE LAKELAND DISTRICT THIRD PARTY SAMPLED APRIL 1988,53.75000,-114.53333,0 (WATER),1,12-Jul-1976,0,1,0,0,0,0,12-Jul-1976,,,,
A,211,AB05EA1370,05EA,1 (LAKE),JACKFISH LAKE GRAB,LOCATED IN THE LAKELAND DISTRICT THIRD PARTY SAMPLED APRIL 1988 (wrong basin?),53.66667,-114.21667,0 (WATER),1,10-May-1978,0,1,0,0,0,0,10-May-1978,1,0,0,0
A,211,AB05EA1390,05EA,1 (LAKE),LAC STE. ANNE (NO DESCRIP),THIRD PARTY SAMPLED,53.66639,-114.43389,0 (WATER),1,30-Oct-1963,1,0,0,0,0,0,30-Oct-1963,,,,
A,211,AB05EA1400,05EA,1 (LAKE),MATCHAYAW LAKE (NO DESCRIP),THIRD PARTY SAMPLED,53.55000,-114.11444,0 (WATER),1,18-Sep-1969,1,0,0,0,0,0,18-Sep-1969,1,0,0,0
A,211,AB05EA1410,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY 11A 2KM NORTH OF HWY 16 ON HWY 757,LAC STE ANNE/ISLE LAKE PROGRAM,53.60750,-114.86028,0 (WATER),10,28-Mar-1997,0,0,0,10,0,0,23-Jun-1997,10,0,0,0
A,211,AB05EA1420,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY 11B 0.7KM EAST OF HWY 757 ON HWY 663,"Small tributary crosses road and through farmyard, then enters trib 11c",53.61361,-114.84917,0 (WATER),1,31-Mar-1997,0,0,0,1,0,0,31-Mar-1997,1,0,0,0
A,211,AB05EA1430,05EA,0 (RIVER OR STREAM),"ISLE LAKE TRIBUTARY 11C 1.2KM EAST OF HWY 757 ON HWY 634, THEN SOUTH ON PRIVATE ROAD",must cross pasture to gain access to creek.,53.61000,-114.83444,0 (WATER),10,15-Apr-1997,0,0,0,10,0,0,23-Jun-1997,10,0,0,0
A,211,AB05EA1440,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY 7 APPROX 6KM EAST OF HWY 757 ON HWY 634,"Very small, runs through farmyard upstream of road.",53.62333,-114.78278,0 (WATER),4,15-Apr-1997,0,0,0,4,0,0,24-Apr-1997,4,0,0,0
A,211,AB05EA1450,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY 8 0.6KM EAST OF ISLE TRIB 7 ON HWY 633,,53.62750,-114.77639,0 (WATER),6,02-Apr-1997,0,0,0,6,0,0,23-Jun-1997,6,0,0,0
A,211,AB05EA1460,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY 9 0.6KM EAST OF ISLE TRIB 8 ON HWY 633,flows through small grove of trees downstream of road.,53.62972,-114.77194,0 (WATER),6,31-Mar-1997,0,0,0,6,0,0,24-Apr-1997,6,0,0,0
A,211,AB05EA1470,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY HOFMANN BEACH-NEAR SUMMER VILLAGE OF HOFMANN BEACH,crosses hwy 633 just west of community hall,53.64722,-114.71667,0 (WATER),7,15-Apr-1997,0,0,0,7,0,0,23-Jun-1997,7,0,0,0
A,211,AB05EA1480,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY HORNE BEACH-NEAR SUMMER VILLAGE OF HORNE BEACH,crosses hwy 633 just east of horne beach turnoff at curve in road.,53.65083,-114.70111,0 (WATER),8,31-Mar-1997,0,0,0,8,0,0,23-Jun-1997,8,0,0,0
A,211,AB05EA1490,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY SOUTHVIEW-NEAR SUMMER VILLAGE OF SOUTHVIEW,"crosses hwy 633 west of southview turnoff, cattle crossing under road.",53.65750,-114.65194,0 (WATER),4,15-Apr-1997,0,0,0,4,0,0,24-Apr-1997,4,0,0,0
A,211,AB05EA1500,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY MARIGOLD BRIDGE-AT BRIDGE CROSSING IN VILLAGE OF SUMMER SANDS,crosses Silver Sands road west of golf course,53.62778,-114.66500,0 (WATER),7,31-Mar-1997,0,0,0,7,0,0,23-Jun-1997,7,0,0,0
A,211,AB05EA1510,05EA,0 (RIVER OR STREAM),ISLE LAKE TRIBUTARY WEST OF DARWELL,0.6 km west of Isle lake outflow station on hwy 633,53.66417,-114.61861,0 (WATER),11,31-Mar-1997,0,0,0,11,0,0,23-Jun-1997,11,0,0,0
A,211,AB05EA1520,05EA,0 (RIVER OR STREAM),LAC STE. ANNE TRIBUTARY 2 KM NORTH OF DARWELL ON HWY 765,,53.68694,-114.59306,0 (WATER),1,29-Mar-1997,0,0,0,1,0,0,29-Mar-1997,1,0,0,0
A,211,AB05EA1530,05EA,0 (RIVER OR STREAM),BIRCH LAKE CREEK-LAC STE ANNE TRIBUTARY CROSSES ALEXIS INDIAN RESERVE ROAD AT CEMETARY,,53.72917,-114.49917,0 (WATER),7,02-Apr-1997,0,0,0,7,0,0,29-Apr-1997,7,0,0,0
A,211,AB05EA1540,05EA,1 (LAKE),BIG LAKE NEAR ST ALBERT EAST PROFILE AT CENTRE,,53.61667,-113.67056,0 (WATER),36,27-Feb-1997,0,0,0,36,0,0,10-Sep-1998,22,1,4,5
A,211,AB05EA1550,05EA,1 (LAKE),BIG LAKE (NEAR ST ALBERT) EAST COMPOSITE,SURVEY LAKES PROGRAM,53.61667,-113.67056,0 (WATER),9,13-May-1997,0,0,0,9,0,0,28-Jul-1998,9,2,1,0
A,211,AB05EA1555,05EA,1 (LAKE),BIG LAKE EAST/WEST BASIN COMPOSITE,located near St. Albert,53.60000,-113.70556,0 (WATER),5,30-Jun-2006,0,0,0,0,5,0,22-Sep-2006,5,0,0,0
A,211,AB05EA1560,05EA,1 (LAKE),BIG LAKE NEAR ST ALBERT WEST PROFILE AT CENTRE,,53.59778,-113.74167,0 (WATER),40,27-Feb-1997,0,0,0,31,9,0,22-Sep-2006,28,0,2,3
A,211,AB05EA1570,05EA,1 (LAKE),BIG LAKE (NEAR ST ALBERT) WEST COMPOSITE,SURVEY LAKES,53.59778,-113.74167,0 (WATER),11,13-May-1997,0,0,0,11,0,0,10-Sep-1998,10,3,4,2
A,211,AB05EA1580,05EA,0 (RIVER OR STREAM),CARROT CREEK U/S BIG LAKE AT MEADOWVIEW ROAD 1KM EAST OF STURGEON RIVER,1KM EAST OF STURGEON RIVER,53.62361,-113.69556,0 (WATER),16,24-Mar-1998,0,0,0,16,0,0,19-Apr-1999,16,7,4,4
A,211,AB05EA1590,05EA,0 (RIVER OR STREAM),STURGEON RIVER 500 METRES D/S OF OUTLET TO BIG LAKE,,53.62000,-113.65694,0 (WATER),22,24-Mar-1998,0,0,0,21,1,0,14-May-2003,22,7,1,2
A,211,AB05EA1600,05EA,0 (RIVER OR STREAM),KIRK LAKE CREEK (BIG LAKE TRIBUTARY) AT 137 AVE 0.5KM EAST OF 199ST AT UNMARKED BRIDGE,0.5 KM EAST OF 199ST AT UNMARKED BRIDGE,53.60028,-113.65889,0 (WATER),16,26-Mar-1998,0,0,0,16,0,0,16-Apr-1999,16,9,5,4
A,211,AB05EA1700,05EA,14 (WETLAND),WETLAND #63 NORTH OF HWY 627 ON RG RD 274 SOUTH OF STONEY PLAIN,,53.45842,-113.92933,0 (WATER),2,19-Jun-2000,0,0,0,0,2,0,26-Jul-2000,2,0,2,0
A,211,AB05EA1710,05EA,14 (WETLAND),"WETLAND #64 SOUTH OF STONEY PLAIN ON RG RD 280, NORTH OF HWY 627",,53.45472,-113.98278,0 (WATER),2,19-Jun-2000,0,0,0,0,2,0,26-Jul-2000,2,0,2,0
A,211,AB05EA1780,05EA,1 (LAKE),UNNAMED (IDANO) LAKE PROFILE,"located in Parkland County, local name ""IDANO""",53.60528,-114.02278,0 (WATER),112,22-Aug-2019,0,0,0,0,0,15,17-Sep-2020,25,1,0,0
A,211,AB05EA1785,05EA,1 (LAKE),UNNAMED (IDANO) LAKE COMPOSITE,"located in Parkland County, local name ""IDANO""",53.60528,-114.02278,0 (WATER),5,20-May-2020,0,0,0,0,0,0,17-Sep-2020,5,0,0,0
A,211,AB05EA1800,05EA,0 (RIVER OR STREAM),KILINI CREEK AT TWP RD 540,,53.62853,-114.14147,0 (WATER),5,12-Jun-2003,0,0,0,0,5,0,15-Oct-2003,5,5,0,0
A,211,AB05EA1800,05EA,0 (RIVER OR STREAM),KILINI CREEK AT TWP RD 540,,53.62853,-114.14147,50 (SEDIMENTS),6,02-Sep-2003,0,0,0,0,6,0,02-Sep-2003,0,3,0,0
A,211,AB05EA1810,05EA,0 (RIVER OR STREAM),KILINI CREEK AT TWP RD 541,,53.64297,-114.13822,0 (WATER),5,12-Jun-2003,0,0,0,0,5,0,15-Oct-2003,5,5,0,0
A,211,AB05EA1810,05EA,0 (RIVER OR STREAM),KILINI CREEK AT TWP RD 541,,53.64297,-114.13822,50 (SEDIMENTS),6,02-Sep-2003,0,0,0,0,6,0,02-Sep-2003,0,3,0,0
A,211,AB05EA1850,05EA,1 (LAKE),DECHAINE LAKE WHOLE LAKE COMPOSITE,,53.84389,-114.10306,0 (WATER),5,23-Jun-2012,0,0,0,0,0,5,23-Sep-2012,5,2,0,0
A,211,AB05EA1860,05EA,1 (LAKE),DECHAINE LAKE PROFILE AT THE DEEP SPOT,,53.84389,-114.10306,0 (WATER),29,23-Jun-2012,0,0,0,0,0,29,23-Sep-2012,29,0,0,0
A,211,AB05EB0016,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S OF GROAT ROAD BRIDGE AND STORM SEWER - TRANSECT,Sub basin should be AB05DF,53.53792,-113.54222,0 (WATER),62,13-Nov-1958,62,0,0,0,0,0,15-Dec-1965,58,0,0,0
A,211,AB05EB0025,05EB,14 (WETLAND),"WETLAND #36 SOUTH OF HWY 16, WEST OF MUNDARE TURNOFF",,53.56797,-112.39361,1 (WATER SURFACE FILM),1,20-Jun-2000,0,0,0,0,1,0,20-Jun-2000,0,0,1,0
A,211,AB05EB0025,05EB,14 (WETLAND),"WETLAND #36 SOUTH OF HWY 16, WEST OF MUNDARE TURNOFF",,53.56797,-112.39361,0 (WATER),13,26-Apr-2000,0,0,0,0,13,0,18-Oct-2000,8,0,12,0
A,211,AB05EB0070,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 100 METERS D/S OF U OF A COOLING WATER DISCHARGE,,53.52964,-113.51314,0 (WATER),10,16-Jan-1975,0,10,0,0,0,0,28-May-1975,10,2,0,0
A,211,AB05EB0075,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT WALTERDALE (105 ST) BRIDGE - TRANSECT,Sub basin should be 05DF,53.52861,-113.50222,91 (EPILITHIC),86,27-Aug-1997,0,0,0,6,70,10,05-Oct-2019,86,0,0,0
A,211,AB05EB0075,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT WALTERDALE (105 ST) BRIDGE - TRANSECT,Sub basin should be 05DF,53.52861,-113.50222,50 (SEDIMENTS),6,06-Oct-2019,0,0,0,0,0,6,06-Oct-2019,0,6,0,0
A,211,AB05EB0075,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT WALTERDALE (105 ST) BRIDGE - TRANSECT,Sub basin should be 05DF,53.52861,-113.50222,0 (WATER),434,12-Mar-1952,219,46,58,36,73,2,08-Oct-2019,367,48,8,2
A,211,AB05EB0120,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT ROSSDALE WATER TREATMENT PLANT RAW WATER INTAKE,,53.52833,-113.49333,0 (WATER),14,07-Sep-1991,0,0,0,14,0,0,08-Sep-1991,14,0,0,0
A,211,AB05EB0130,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 100 METERS D/S OF ROSSDALE WATER TREATMENT PLANT,,53.52861,-113.49028,0 (WATER),5,16-Jan-1975,0,5,0,0,0,0,28-May-1975,5,1,0,0
A,211,AB05EB0135,05EB,0 (RIVER OR STREAM),MILL CREEK AT 88 AVENUE EDMONTON,,53.52444,-113.47556,0 (WATER),1,27-Aug-1997,0,0,0,1,0,0,27-Aug-1997,1,1,0,1
A,209,AB05EB0136,05EB,0 (RIVER OR STREAM),"MILL CREEK UPSTREAM OF NSR OUTFALL MILL CREEK U/S OF NSR OUTFALL, MILL CREEK RAVINE PARK","Mill Creek u/s of NSR outfall, Mill Creek park, near footbridge, off 93 ave",53.53058,-113.48153,0 (WATER),1,10-Sep-2001,0,0,0,0,1,0,10-Sep-2001,0,0,1,0
A,209,AB05EB0137,05EB,0 (RIVER OR STREAM),MILL CREEK AT MILL WOODS GOLF COURSE MILL CREEK AT MILL WOODS GOLF COURSE,"Mill Creek at Mill Woods Golf Course, near bridge on access road to course",53.48333,-113.42525,0 (WATER),1,10-Sep-2001,0,0,0,0,1,0,10-Sep-2001,0,0,1,0
A,209,AB05EB0138,05EB,0 (RIVER OR STREAM),MILL CREEK AT 17 ST MILL CREEK AT 17 ST,"Mill Creek at 17 St, west side of road",53.46544,-113.36906,0 (WATER),1,10-Sep-2001,0,0,0,0,1,0,10-Sep-2001,0,0,1,0
A,211,AB05EB0140,05EB,0 (RIVER OR STREAM),MILL CREEK AT MOUTH,,53.52861,-113.49056,0 (WATER),7,17-May-1983,0,0,4,0,3,0,23-Feb-2009,5,6,1,1
A,211,AB05EB0150,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT JAMES MCDONALD BRIDGE,,53.53500,-113.48861,0 (WATER),15,16-Jan-1975,0,15,0,0,0,0,28-May-1975,15,3,0,0
A,211,AB05EB0161,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER ABOVE DAWSON BRIDGE - TRANSECT,,53.54784,-113.46611,0 (WATER),17,08-Jun-1977,0,17,0,0,0,0,05-Oct-1977,17,0,0,0
A,211,AB05EB0170,05EB,0 (RIVER OR STREAM),FULTON CREEK AT MOUTH,,53.54722,-113.48861,0 (WATER),4,28-Jun-1983,0,0,4,0,0,0,23-Aug-1983,4,4,0,0
A,211,AB05EB0180,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S CAPILANO BRIDGE - TRANSECT,,53.55556,-113.43750,91 (EPILITHIC),6,27-Aug-1997,0,0,0,6,0,0,27-Aug-1997,6,0,0,0
A,211,AB05EB0180,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S CAPILANO BRIDGE - TRANSECT,,53.55556,-113.43750,0 (WATER),16,09-Dec-1975,0,11,0,5,0,0,27-Aug-1997,16,5,0,3
A,211,AB05EB0215,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT 50 STREET FOOT BRIDGE - TRANSECT,,53.56333,-113.41917,91 (EPILITHIC),83,16-May-2001,0,0,0,0,70,13,05-Oct-2019,83,0,0,0
A,211,AB05EB0215,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT 50 STREET FOOT BRIDGE - TRANSECT,,53.56333,-113.41917,50 (SEDIMENTS),6,05-Oct-2019,0,0,0,0,0,6,05-Oct-2019,0,6,0,0
A,211,AB05EB0215,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT 50 STREET FOOT BRIDGE - TRANSECT,,53.56333,-113.41917,0 (WATER),166,27-Jul-1972,0,3,70,0,82,11,08-Oct-2019,156,85,9,8
A,211,AB05EB0220,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 100 METERS D/S OF GOLDBAR WWTP,,53.56122,-113.40878,50 (SEDIMENTS),3,17-Nov-2005,0,0,0,0,3,0,06-Oct-2008,,,,
A,211,AB05EB0220,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 100 METERS D/S OF GOLDBAR WWTP,,53.56122,-113.40878,0 (WATER),8,16-Jan-1975,0,6,0,1,1,0,06-Oct-2008,7,1,0,0
A,211,AB05EB0230,05EB,0 (RIVER OR STREAM),GOLD BAR CREEK NEAR CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,,53.55361,-113.39833,91 (EPILITHIC),3,17-Oct-2012,0,0,0,0,0,3,17-Oct-2012,3,0,0,0
A,211,AB05EB0230,05EB,0 (RIVER OR STREAM),GOLD BAR CREEK NEAR CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,,53.55361,-113.39833,0 (WATER),33,16-Jan-1975,0,10,7,7,6,3,17-Oct-2012,30,21,5,3
A,211,AB05EB0240,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER D/S OF GOLD BAR CREEK,,53.55361,-113.39778,0 (WATER),10,16-Jan-1975,0,10,0,0,0,0,29-May-1975,10,2,0,0
A,211,AB05EB0275,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT GOLDBAR FOOT BRIDGE - TRANSECT,,53.55472,-113.39806,0 (WATER),12,02-Mar-1989,0,0,2,0,10,0,17-Sep-2002,12,10,0,0
A,211,AB05EB0280,05EB,0 (RIVER OR STREAM),TRIBUTARY TO NORTH SASKATCHEWAN RIVER APPROX 0.3 KM D/S OF GOLDBAR CREEK-RIGHT BANK,,53.55182,-113.39516,0 (WATER),4,16-Aug-1990,0,0,0,4,0,0,16-Aug-1990,1,1,1,1
A,211,AB05EB0285,05EB,41 (EFFLUENT),IMPERIAL OIL - STRATHCONA REFINERY FLOCKING POND DISCHARGE TO NORTH SASKATCHEWAN 0.75 KM D/S GOLDBAR CREEK,DISCHARGE PIPE FROM LAGOON ON RIGHT BANK OF NSR,53.55075,-113.38919,27 (EFFLUENT),1,06-Oct-2008,0,0,0,0,1,0,06-Oct-2008,1,1,0,1
A,211,AB05EB0290,05EB,0 (RIVER OR STREAM),TRIBUTARY TO NORTH SASKATCHEWAN RIVER APPROX 1.2 KM D/S OF GOLDBAR CREEK-RIGHT BANK,,53.55222,-113.38250,0 (WATER),4,16-Aug-1990,0,0,0,4,0,0,16-Aug-1990,1,1,1,1
A,211,AB05EB0345,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT RUNDLE FOOTBRIDGE - TRANSECT,,53.56306,-113.37889,91 (EPILITHIC),80,16-May-2001,0,0,0,0,70,10,04-Oct-2019,80,0,0,0
A,211,AB05EB0345,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT RUNDLE FOOTBRIDGE - TRANSECT,,53.56306,-113.37889,50 (SEDIMENTS),6,04-Oct-2019,0,0,0,0,0,6,04-Oct-2019,0,6,0,0
A,211,AB05EB0345,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT RUNDLE FOOTBRIDGE - TRANSECT,,53.56306,-113.37889,0 (WATER),153,27-Jul-1972,0,3,55,14,79,2,08-Oct-2019,143,54,2,2
A,211,AB05EB0355,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT BEVERLY BRIDGE (HWY 16) - TRANSECT,,53.57167,-113.37250,0 (WATER),691,25-Nov-1953,568,42,71,0,10,0,17-Sep-2002,367,59,3,0
A,211,AB05EB0390,05EB,0 (RIVER OR STREAM),TRIBUTARY TO NORTH SASKATCHEWAN RIVER APPROX 0.1 KM D/S OF BEVERLY RAIL TRESTLE-RIGHT BANK,,53.57306,-113.36722,0 (WATER),3,16-Aug-1990,0,0,0,3,0,0,16-Aug-1990,1,1,1,1
A,211,AB05EB0411,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER D/S OF KENNEDALE SEWER OUTFALL - TRANSECT,"located under powerlines crossing the river, immediately u/s Clareview Outfall",53.60389,-113.36750,91 (EPILITHIC),6,27-Aug-1997,0,0,0,6,0,0,27-Aug-1997,6,0,0,0
A,211,AB05EB0411,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER D/S OF KENNEDALE SEWER OUTFALL - TRANSECT,"located under powerlines crossing the river, immediately u/s Clareview Outfall",53.60389,-113.36750,0 (WATER),45,27-Jul-1972,0,3,37,5,0,0,27-Aug-1997,41,26,8,0
A,211,AB05EB0424,05EB,0 (RIVER OR STREAM),UNNAMED TRIBUTARY TO NORTH SASKATCHEWAN RIVER 150 METERS EAST OF 17 STREET NE ON 137 AVE NE,,53.59975,-113.31747,0 (WATER),3,28-Mar-2007,0,0,0,0,3,0,01-May-2007,3,2,0,0
A,211,AB05EB0425,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 200 METERS D/S 17 STREET NE - TRANSECT,,53.60169,-113.31644,0 (WATER),3,28-Mar-2007,0,0,0,0,3,0,01-May-2007,3,2,0,0
A,211,AB05EB0445,05EB,0 (RIVER OR STREAM),HORSEHILLS CREEK NEAR MOUTH,,53.63306,-113.34278,0 (WATER),5,27-Aug-1997,0,0,0,1,4,0,23-Feb-2009,3,3,1,1
A,211,AB05EB0495,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 0.5 KM U/S HORSEHILLS CREEK - TRANSECT,u/s Capitol Region WWTP effluent,53.62831,-113.32250,91 (EPILITHIC),3,17-Oct-2012,0,0,0,0,0,3,17-Oct-2012,3,0,0,0
A,211,AB05EB0495,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 0.5 KM U/S HORSEHILLS CREEK - TRANSECT,u/s Capitol Region WWTP effluent,53.62831,-113.32250,0 (WATER),417,17-Jan-1975,0,16,0,262,136,3,17-Oct-2012,331,28,4,8
A,211,AB05EB0520,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 100 METERS BELOW CLOVER BAR LAGOONS,this station no longer active,53.63944,-113.32083,0 (WATER),5,17-Jan-1975,0,5,0,0,0,0,29-May-1975,5,1,0,0
A,211,AB05EB0523,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER IMMEDIATELY D/S OF CAPITAL REGION WWTP DISCHARGE AT RIGHT BANK,within 100 m of discharge pipe,53.63861,-113.30728,50 (SEDIMENTS),4,17-Nov-2005,0,0,0,0,4,0,06-Oct-2008,,,,
A,211,AB05EB0523,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER IMMEDIATELY D/S OF CAPITAL REGION WWTP DISCHARGE AT RIGHT BANK,within 100 m of discharge pipe,53.63861,-113.30728,0 (WATER),2,26-Oct-2006,0,0,0,0,2,0,06-Oct-2008,1,0,0,0
A,211,AB05EB0524,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 0.5 KM D/S CAPITAL REGION STP - TRANSECT,,53.63972,-113.30056,0 (WATER),10,11-Jun-2002,0,0,0,0,10,0,17-Sep-2002,10,10,0,0
A,211,AB05EB0525,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 2.0 KM D/S CAPITAL REGION WWTP - TRANSECT,,53.65194,-113.28611,0 (WATER),47,16-May-2001,0,0,0,0,47,0,17-Sep-2002,47,17,6,0
A,211,AB05EB0525,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 2.0 KM D/S CAPITAL REGION WWTP - TRANSECT,,53.65194,-113.28611,91 (EPILITHIC),70,16-May-2001,0,0,0,0,70,0,17-Sep-2002,70,0,0,0
A,211,AB05EB0530,05EB,0 (RIVER OR STREAM),POINTE AUX PINS CREEK NEAR MOUTH,,53.66889,-113.25139,0 (WATER),1,26-Nov-1975,0,1,0,0,0,0,26-Nov-1975,1,0,0,0
A,211,AB05EB0540,05EB,0 (RIVER OR STREAM),OLDMAN CREEK NEAR MOUTH,,53.60694,-113.29806,0 (WATER),5,23-Mar-1976,0,1,0,4,0,0,16-Aug-1990,2,1,1,1
A,211,AB05EB0545,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT FORT SASKATCHEWAN BOAT LAUNCH - TRANSECT,through subdivision on Westpark Drive,53.68781,-113.27056,50 (SEDIMENTS),2,17-Nov-2005,0,0,0,0,2,0,04-May-2006,,,,
A,211,AB05EB0595,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S FORT SASKATCHEWAN AT HWY 15 BRIDGE - TRANSECT,,53.70667,-113.23472,0 (WATER),1173,13-Mar-1952,850,69,161,10,72,11,08-Oct-2019,684,120,16,23
A,211,AB05EB0595,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S FORT SASKATCHEWAN AT HWY 15 BRIDGE - TRANSECT,,53.70667,-113.23472,50 (SEDIMENTS),7,06-Oct-2008,0,0,0,0,1,6,03-Oct-2019,0,6,0,0
A,211,AB05EB0595,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S FORT SASKATCHEWAN AT HWY 15 BRIDGE - TRANSECT,,53.70667,-113.23472,91 (EPILITHIC),16,17-Oct-2012,0,0,0,0,0,16,03-Oct-2019,16,0,0,0
A,211,AB05EB0611,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 4.3 KM D/S HWY 15 BRIDGE - TRANSECT,"d/s island, u/s of Sherritt outfall and powerlines",53.73592,-113.19703,0 (WATER),10,03-Oct-1996,0,0,0,10,0,0,03-Oct-1996,10,10,0,0
A,211,AB05EB0631,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 4.8 KM D/S HWY 15 BRIDGE - TRANSECT,"d/s powerlines, u/s storm drain",53.73953,-113.19186,0 (WATER),10,03-Oct-1996,0,0,0,10,0,0,03-Oct-1996,10,10,0,0
A,211,AB05EB0651,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 5.3 KM D/S HWY 15 BRIDGE - TRANSECT,immediately u/s Dow effluent,53.74594,-113.18156,0 (WATER),10,03-Oct-1996,0,0,0,10,0,0,03-Oct-1996,10,10,0,0
A,211,AB05EB0671,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER 1 KM U/S STURGEON RIVER - TRANSECT,at Fort Saskatchewan Railway Trestle,53.75861,-113.17028,0 (WATER),51,20-Jul-1988,0,0,15,5,28,3,18-Oct-2012,43,18,4,7
